Login_ID,Contest_ID,Contest_Name,Week,Week_Time_Spent_Hours,Week_Logins,Age_Group,Location,Device,Fan_Level,Purchase_Item,Purchase_Price,Content_Viewed
C008_50,C008,Football Fantasy League Challenge,Week_4,61.05,6,36-45,USA,Mobile,Super Fan,None,0,Contest Replay
C008_50,C008,Football Fantasy League Challenge,Week_5,33.34,3,36-45,USA,Mobile,Fan,Keychain,141,Football Fantasy League Challenge
C008_51,C008,Football Fantasy League Challenge,Week_1,110,11,26-35,India,Desktop,Ultra Fan,Keychain,133,Contest Replay
C008_51,C008,Football Fantasy League Challenge,Week_2,110,11,26-35,India,Desktop,Ultra Fan,Keychain,175,Match Highlights
C008_51,C008,Football Fantasy League Challenge,Week_3,74.65,7,26-35,India,Desktop,Super Fan,Cap,471,Behind the Scenes
C008_51,C008,Football Fantasy League Challenge,Week_4,23.73,2,26-35,India,Desktop,Fan,Cap,550,Football Fantasy League Challenge
C008_52,C008,Football Fantasy League Challenge,Week_1,8.36,1,<18,UK,Tablet,Fan,Cap,354,Behind the Scenes
C008_52,C008,Football Fantasy League Challenge,Week_2,11.18,1,<18,UK,Tablet,Fan,Poster,217,Player Interview
C008_52,C008,Football Fantasy League Challenge,Week_3,16.97,1,<18,UK,Tablet,Fan,Jersey,1392,Football Fantasy League Challenge
C008_52,C008,Football Fantasy League Challenge,Week_4,23.9,2,<18,UK,Tablet,Fan,None,0,Contest Replay
C008_53,C008,Football Fantasy League Challenge,Week_1,43.67,4,26-35,India,Tablet,Super Fan,Jersey,938,Football Fantasy League Challenge
C008_53,C008,Football Fantasy League Challenge,Week_2,59.18,5,26-35,India,Tablet,Super Fan,Jersey,939,Match Highlights
C008_53,C008,Football Fantasy League Challenge,Week_3,70.8,7,26-35,India,Tablet,Super Fan,None,0,Football Fantasy League Challenge
C008_53,C008,Football Fantasy League Challenge,Week_4,96.11,9,26-35,India,Tablet,Ultra Fan,Jersey,1386,Football Fantasy League Challenge
C008_53,C008,Football Fantasy League Challenge,Week_5,110,11,26-35,India,Tablet,Ultra Fan,Cap,579,Football Fantasy League Challenge
C008_54,C008,Football Fantasy League Challenge,Week_1,26.17,2,<18,USA,Desktop,Fan,Cap,330,Player Interview
C008_54,C008,Football Fantasy League Challenge,Week_2,12.25,1,<18,USA,Desktop,Fan,Poster,233,Football Fantasy League Challenge
C008_54,C008,Football Fantasy League Challenge,Week_3,9.95,1,<18,USA,Desktop,Fan,Poster,270,Player Interview
C008_54,C008,Football Fantasy League Challenge,Week_4,7.3,1,<18,USA,Desktop,Fan,Jersey,1127,Live Commentary
C008_54,C008,Football Fantasy League Challenge,Week_5,4.38,1,<18,USA,Desktop,Fan,Cap,371,Football Fantasy League Challenge
C008_55,C008,Football Fantasy League Challenge,Week_1,35.84,3,26-35,Australia,Desktop,Fan,Cap,312,Football Fantasy League Challenge
C008_55,C008,Football Fantasy League Challenge,Week_2,65.5,6,26-35,Australia,Desktop,Super Fan,Keychain,173,Football Fantasy League Challenge
C008_55,C008,Football Fantasy League Challenge,Week_3,110,11,26-35,Australia,Desktop,Ultra Fan,Jersey,1024,Live Commentary
C008_55,C008,Football Fantasy League Challenge,Week_4,110,11,26-35,Australia,Desktop,Ultra Fan,None,0,Football Fantasy League Challenge
C008_56,C008,Football Fantasy League Challenge,Week_1,106.95,10,36-45,India,Desktop,Ultra Fan,Jersey,976,Football Fantasy League Challenge
C008_56,C008,Football Fantasy League Challenge,Week_2,105.08,10,36-45,India,Desktop,Ultra Fan,Cap,332,Football Fantasy League Challenge
C008_56,C008,Football Fantasy League Challenge,Week_3,80.5,8,36-45,India,Desktop,Ultra Fan,None,0,Match Highlights
C008_56,C008,Football Fantasy League Challenge,Week_4,42.17,4,36-45,India,Desktop,Super Fan,Poster,182,Football Fantasy League Challenge
C008_57,C008,Football Fantasy League Challenge,Week_1,99.26,9,18-25,Brazil,Desktop,Ultra Fan,None,0,Live Commentary
C008_57,C008,Football Fantasy League Challenge,Week_2,72.72,7,18-25,Brazil,Desktop,Super Fan,Cap,528,Football Fantasy League Challenge
C008_57,C008,Football Fantasy League Challenge,Week_3,50.47,5,18-25,Brazil,Desktop,Super Fan,Poster,244,Behind the Scenes
C008_57,C008,Football Fantasy League Challenge,Week_4,33,3,18-25,Brazil,Desktop,Fan,Keychain,117,Football Fantasy League Challenge
C008_57,C008,Football Fantasy League Challenge,Week_5,21.26,2,18-25,Brazil,Desktop,Fan,Keychain,107,Football Fantasy League Challenge
C008_58,C008,Football Fantasy League Challenge,Week_1,52.36,5,46-60,UK,Tablet,Super Fan,Cap,563,Player Interview
C008_58,C008,Football Fantasy League Challenge,Week_2,57.86,5,46-60,UK,Tablet,Super Fan,Jersey,1337,Football Fantasy League Challenge
C008_58,C008,Football Fantasy League Challenge,Week_3,58.64,5,46-60,UK,Tablet,Super Fan,Jersey,849,Contest Replay
C008_58,C008,Football Fantasy League Challenge,Week_4,68.71,6,46-60,UK,Tablet,Super Fan,Poster,195,Contest Replay
C008_59,C008,Football Fantasy League Challenge,Week_1,96.77,9,18-25,Germany,Desktop,Ultra Fan,Keychain,191,Football Fantasy League Challenge
C008_59,C008,Football Fantasy League Challenge,Week_2,78.43,7,18-25,Germany,Desktop,Super Fan,Cap,418,Football Fantasy League Challenge
C008_59,C008,Football Fantasy League Challenge,Week_3,50.52,5,18-25,Germany,Desktop,Super Fan,Jersey,1149,Football Fantasy League Challenge
C008_59,C008,Football Fantasy League Challenge,Week_4,44.61,4,18-25,Germany,Desktop,Super Fan,Jersey,887,Match Highlights
C008_60,C008,Football Fantasy League Challenge,Week_1,110,11,26-35,USA,Mobile,Ultra Fan,Poster,243,Behind the Scenes
C008_60,C008,Football Fantasy League Challenge,Week_2,108.05,10,26-35,USA,Mobile,Ultra Fan,None,0,Football Fantasy League Challenge
C008_60,C008,Football Fantasy League Challenge,Week_3,43.19,4,26-35,USA,Mobile,Super Fan,Poster,255,Contest Replay
C008_60,C008,Football Fantasy League Challenge,Week_4,40.05,4,26-35,USA,Mobile,Super Fan,None,0,Football Fantasy League Challenge
C008_61,C008,Football Fantasy League Challenge,Week_1,89.89,8,18-25,Brazil,Tablet,Ultra Fan,Jersey,1422,Football Fantasy League Challenge
C008_61,C008,Football Fantasy League Challenge,Week_2,77.31,7,18-25,Brazil,Tablet,Super Fan,None,0,Player Interview
C008_61,C008,Football Fantasy League Challenge,Week_3,30.21,3,18-25,Brazil,Tablet,Fan,Poster,201,Contest Replay
C008_61,C008,Football Fantasy League Challenge,Week_4,25.59,2,18-25,Brazil,Tablet,Fan,Keychain,146,Football Fantasy League Challenge
C008_61,C008,Football Fantasy League Challenge,Week_5,22,2,18-25,Brazil,Tablet,Fan,Jersey,1491,Contest Replay
C008_62,C008,Football Fantasy League Challenge,Week_1,78.64,7,18-25,India,Mobile,Super Fan,Poster,191,Live Commentary
C008_62,C008,Football Fantasy League Challenge,Week_2,88.05,8,18-25,India,Mobile,Ultra Fan,Poster,174,Football Fantasy League Challenge
C008_62,C008,Football Fantasy League Challenge,Week_3,92.1,9,18-25,India,Mobile,Ultra Fan,Keychain,106,Match Highlights
C008_62,C008,Football Fantasy League Challenge,Week_4,110,11,18-25,India,Mobile,Ultra Fan,None,0,Match Highlights
C008_63,C008,Football Fantasy League Challenge,Week_1,55.16,5,18-25,Brazil,Tablet,Super Fan,Poster,287,Football Fantasy League Challenge
C008_63,C008,Football Fantasy League Challenge,Week_2,48.18,4,18-25,Brazil,Tablet,Super Fan,Poster,290,Football Fantasy League Challenge
C008_63,C008,Football Fantasy League Challenge,Week_3,42.1,4,18-25,Brazil,Tablet,Super Fan,None,0,Contest Replay
C008_63,C008,Football Fantasy League Challenge,Week_4,7.53,1,18-25,Brazil,Tablet,Fan,Keychain,198,Football Fantasy League Challenge
C008_64,C008,Football Fantasy League Challenge,Week_1,110,11,18-25,Germany,Tablet,Ultra Fan,Cap,400,Player Interview
C008_64,C008,Football Fantasy League Challenge,Week_2,58.72,5,18-25,Germany,Tablet,Super Fan,Cap,337,Contest Replay
C008_64,C008,Football Fantasy League Challenge,Week_3,57.12,5,18-25,Germany,Tablet,Super Fan,Poster,250,Football Fantasy League Challenge
C008_64,C008,Football Fantasy League Challenge,Week_4,38.12,3,18-25,Germany,Tablet,Fan,None,0,Football Fantasy League Challenge
C008_64,C008,Football Fantasy League Challenge,Week_5,33.08,3,18-25,Germany,Tablet,Fan,Keychain,146,Football Fantasy League Challenge
C008_65,C008,Football Fantasy League Challenge,Week_1,74.29,7,<18,Brazil,Mobile,Super Fan,Jersey,1442,Behind the Scenes
C008_65,C008,Football Fantasy League Challenge,Week_2,43.5,4,<18,Brazil,Mobile,Super Fan,None,0,Football Fantasy League Challenge
C008_65,C008,Football Fantasy League Challenge,Week_3,29.22,2,<18,Brazil,Mobile,Fan,Jersey,1435,Football Fantasy League Challenge
C008_65,C008,Football Fantasy League Challenge,Week_4,27.11,2,<18,Brazil,Mobile,Fan,Cap,483,Football Fantasy League Challenge
C008_65,C008,Football Fantasy League Challenge,Week_5,17.35,1,<18,Brazil,Mobile,Fan,Poster,250,Live Commentary
C008_66,C008,Football Fantasy League Challenge,Week_1,84.57,8,26-35,India,Desktop,Ultra Fan,Jersey,1392,Football Fantasy League Challenge
C008_66,C008,Football Fantasy League Challenge,Week_2,55.26,5,26-35,India,Desktop,Super Fan,None,0,Football Fantasy League Challenge
C008_66,C008,Football Fantasy League Challenge,Week_3,51.93,5,26-35,India,Desktop,Super Fan,None,0,Football Fantasy League Challenge
C008_66,C008,Football Fantasy League Challenge,Week_4,26.59,2,26-35,India,Desktop,Fan,Jersey,1392,Football Fantasy League Challenge
C008_67,C008,Football Fantasy League Challenge,Week_1,110,11,26-35,USA,Mobile,Ultra Fan,Jersey,1292,Football Fantasy League Challenge
C008_67,C008,Football Fantasy League Challenge,Week_2,99.33,9,26-35,USA,Mobile,Ultra Fan,Jersey,1266,Football Fantasy League Challenge
C008_67,C008,Football Fantasy League Challenge,Week_3,95.27,9,26-35,USA,Mobile,Ultra Fan,Cap,429,Football Fantasy League Challenge
C008_67,C008,Football Fantasy League Challenge,Week_4,32.84,3,26-35,USA,Mobile,Fan,Keychain,175,Football Fantasy League Challenge
C008_67,C008,Football Fantasy League Challenge,Week_5,28.78,2,26-35,USA,Mobile,Fan,Jersey,1266,Football Fantasy League Challenge
C008_68,C008,Football Fantasy League Challenge,Week_1,16.49,1,36-45,Germany,Mobile,Fan,None,0,Football Fantasy League Challenge
C008_68,C008,Football Fantasy League Challenge,Week_2,24.42,2,36-45,Germany,Mobile,Fan,Jersey,1460,Live Commentary
C008_68,C008,Football Fantasy League Challenge,Week_3,24.51,2,36-45,Germany,Mobile,Fan,None,0,Football Fantasy League Challenge
C008_68,C008,Football Fantasy League Challenge,Week_4,84.68,8,36-45,Germany,Mobile,Ultra Fan,None,0,Football Fantasy League Challenge
C008_69,C008,Football Fantasy League Challenge,Week_1,20.73,2,60+,Brazil,Tablet,Fan,Jersey,1376,Football Fantasy League Challenge
C008_69,C008,Football Fantasy League Challenge,Week_2,17.71,1,60+,Brazil,Tablet,Fan,Cap,377,Football Fantasy League Challenge
C008_69,C008,Football Fantasy League Challenge,Week_3,16.48,1,60+,Brazil,Tablet,Fan,Poster,154,Football Fantasy League Challenge
C008_69,C008,Football Fantasy League Challenge,Week_4,14.7,1,60+,Brazil,Tablet,Fan,Jersey,1048,Live Commentary
C008_69,C008,Football Fantasy League Challenge,Week_5,2.73,1,60+,Brazil,Tablet,Fan,Jersey,1480,Football Fantasy League Challenge
C008_70,C008,Football Fantasy League Challenge,Week_1,80.88,8,18-25,UK,Tablet,Ultra Fan,None,0,Contest Replay
C008_70,C008,Football Fantasy League Challenge,Week_2,67.66,6,18-25,UK,Tablet,Super Fan,Keychain,107,Live Commentary
C008_70,C008,Football Fantasy League Challenge,Week_3,65.11,6,18-25,UK,Tablet,Super Fan,Jersey,1294,Contest Replay
C008_70,C008,Football Fantasy League Challenge,Week_4,42.78,4,18-25,UK,Tablet,Super Fan,Jersey,1269,Match Highlights
C008_71,C008,Football Fantasy League Challenge,Week_1,70.19,7,36-45,Australia,Tablet,Super Fan,Cap,584,Football Fantasy League Challenge
C008_71,C008,Football Fantasy League Challenge,Week_2,57.79,5,36-45,Australia,Tablet,Super Fan,Poster,249,Football Fantasy League Challenge
C008_71,C008,Football Fantasy League Challenge,Week_3,50.81,5,36-45,Australia,Tablet,Super Fan,Jersey,1143,Contest Replay
C008_71,C008,Football Fantasy League Challenge,Week_4,38.7,3,36-45,Australia,Tablet,Fan,Jersey,1168,Behind the Scenes
C008_72,C008,Football Fantasy League Challenge,Week_1,56.93,5,26-35,USA,Mobile,Super Fan,Cap,400,Football Fantasy League Challenge
C008_72,C008,Football Fantasy League Challenge,Week_2,72.87,7,26-35,USA,Mobile,Super Fan,Cap,356,Match Highlights
C008_72,C008,Football Fantasy League Challenge,Week_3,91.72,9,26-35,USA,Mobile,Ultra Fan,Jersey,1393,Football Fantasy League Challenge
C008_72,C008,Football Fantasy League Challenge,Week_4,98.27,9,26-35,USA,Mobile,Ultra Fan,Keychain,115,Football Fantasy League Challenge
C008_72,C008,Football Fantasy League Challenge,Week_5,110,11,26-35,USA,Mobile,Ultra Fan,Poster,280,Football Fantasy League Challenge
C008_73,C008,Football Fantasy League Challenge,Week_1,56.33,5,18-25,Brazil,Desktop,Super Fan,Jersey,1040,Behind the Scenes
C008_73,C008,Football Fantasy League Challenge,Week_2,44.08,4,18-25,Brazil,Desktop,Super Fan,Jersey,868,Live Commentary
C008_73,C008,Football Fantasy League Challenge,Week_3,40.89,4,18-25,Brazil,Desktop,Super Fan,None,0,Football Fantasy League Challenge
C008_73,C008,Football Fantasy League Challenge,Week_4,19.36,1,18-25,Brazil,Desktop,Fan,Poster,214,Behind the Scenes
C008_74,C008,Football Fantasy League Challenge,Week_1,110,11,26-35,Brazil,Desktop,Ultra Fan,Poster,289,Match Highlights
C008_74,C008,Football Fantasy League Challenge,Week_2,110,11,26-35,Brazil,Desktop,Ultra Fan,Cap,300,Football Fantasy League Challenge
C008_74,C008,Football Fantasy League Challenge,Week_3,85.49,8,26-35,Brazil,Desktop,Ultra Fan,Poster,300,Live Commentary
C008_74,C008,Football Fantasy League Challenge,Week_4,40.45,4,26-35,Brazil,Desktop,Super Fan,Jersey,800,Live Commentary
C008_74,C008,Football Fantasy League Challenge,Week_5,21.2,2,26-35,Brazil,Desktop,Fan,Jersey,873,Football Fantasy League Challenge
C008_75,C008,Football Fantasy League Challenge,Week_1,80.97,8,18-25,Germany,Desktop,Ultra Fan,Jersey,1374,Football Fantasy League Challenge
C008_75,C008,Football Fantasy League Challenge,Week_2,79.4,7,18-25,Germany,Desktop,Super Fan,Poster,152,Player Interview
C008_75,C008,Football Fantasy League Challenge,Week_3,68.55,6,18-25,Germany,Desktop,Super Fan,Cap,568,Football Fantasy League Challenge
C008_75,C008,Football Fantasy League Challenge,Week_4,8.73,1,18-25,Germany,Desktop,Fan,Jersey,1260,Football Fantasy League Challenge
C008_76,C008,Football Fantasy League Challenge,Week_1,110,11,26-35,Brazil,Tablet,Ultra Fan,Cap,343,Football Fantasy League Challenge
C008_76,C008,Football Fantasy League Challenge,Week_2,110,11,26-35,Brazil,Tablet,Ultra Fan,None,0,Player Interview
C008_76,C008,Football Fantasy League Challenge,Week_3,98.12,9,26-35,Brazil,Tablet,Ultra Fan,None,0,Match Highlights
C008_76,C008,Football Fantasy League Challenge,Week_4,67.98,6,26-35,Brazil,Tablet,Super Fan,None,0,Contest Replay
C008_76,C008,Football Fantasy League Challenge,Week_5,44.44,4,26-35,Brazil,Tablet,Super Fan,Poster,248,Football Fantasy League Challenge
C008_77,C008,Football Fantasy League Challenge,Week_1,74.29,7,26-35,Germany,Desktop,Super Fan,Poster,272,Football Fantasy League Challenge
C008_77,C008,Football Fantasy League Challenge,Week_2,73.12,7,26-35,Germany,Desktop,Super Fan,Jersey,1360,Player Interview
C008_77,C008,Football Fantasy League Challenge,Week_3,70.74,7,26-35,Germany,Desktop,Super Fan,Jersey,955,Behind the Scenes
C008_77,C008,Football Fantasy League Challenge,Week_4,50.12,5,26-35,Germany,Desktop,Super Fan,Cap,481,Football Fantasy League Challenge
C008_77,C008,Football Fantasy League Challenge,Week_5,47.68,4,26-35,Germany,Desktop,Super Fan,Keychain,175,Match Highlights
C008_78,C008,Football Fantasy League Challenge,Week_1,22.37,2,18-25,Germany,Desktop,Fan,Keychain,100,Live Commentary
C008_78,C008,Football Fantasy League Challenge,Week_2,27.67,2,18-25,Germany,Desktop,Fan,Poster,272,Football Fantasy League Challenge
C008_78,C008,Football Fantasy League Challenge,Week_3,80.31,8,18-25,Germany,Desktop,Ultra Fan,Jersey,1202,Football Fantasy League Challenge
C008_78,C008,Football Fantasy League Challenge,Week_4,85.03,8,18-25,Germany,Desktop,Ultra Fan,None,0,Football Fantasy League Challenge
C008_78,C008,Football Fantasy League Challenge,Week_5,97.91,9,18-25,Germany,Desktop,Ultra Fan,Poster,251,Football Fantasy League Challenge
C008_79,C008,Football Fantasy League Challenge,Week_1,56.57,5,36-45,USA,Tablet,Super Fan,Keychain,112,Football Fantasy League Challenge
C008_79,C008,Football Fantasy League Challenge,Week_2,46.73,4,36-45,USA,Tablet,Super Fan,Cap,533,Behind the Scenes
C008_79,C008,Football Fantasy League Challenge,Week_3,31.03,3,36-45,USA,Tablet,Fan,Jersey,1093,Live Commentary
C008_79,C008,Football Fantasy League Challenge,Week_4,19.38,1,36-45,USA,Tablet,Fan,Poster,160,Match Highlights
C008_80,C008,Football Fantasy League Challenge,Week_1,6.95,1,<18,UK,Mobile,Fan,Poster,286,Player Interview
C008_80,C008,Football Fantasy League Challenge,Week_2,13.65,1,<18,UK,Mobile,Fan,Jersey,893,Match Highlights
C008_80,C008,Football Fantasy League Challenge,Week_3,24.86,2,<18,UK,Mobile,Fan,None,0,Contest Replay
C008_80,C008,Football Fantasy League Challenge,Week_4,30.74,3,<18,UK,Mobile,Fan,Keychain,161,Football Fantasy League Challenge
C008_81,C008,Football Fantasy League Challenge,Week_1,109.83,10,26-35,Germany,Desktop,Ultra Fan,Jersey,901,Football Fantasy League Challenge
C008_81,C008,Football Fantasy League Challenge,Week_2,97.18,9,26-35,Germany,Desktop,Ultra Fan,Cap,363,Match Highlights
C008_81,C008,Football Fantasy League Challenge,Week_3,48.35,4,26-35,Germany,Desktop,Super Fan,Jersey,996,Player Interview
C008_81,C008,Football Fantasy League Challenge,Week_4,26.29,2,26-35,Germany,Desktop,Fan,Cap,364,Football Fantasy League Challenge
C008_82,C008,Football Fantasy League Challenge,Week_1,46.34,4,18-25,Germany,Desktop,Super Fan,None,0,Football Fantasy League Challenge
C008_82,C008,Football Fantasy League Challenge,Week_2,44.16,4,18-25,Germany,Desktop,Super Fan,Keychain,148,Behind the Scenes
C008_82,C008,Football Fantasy League Challenge,Week_3,28.18,2,18-25,Germany,Desktop,Fan,Jersey,971,Match Highlights
C008_82,C008,Football Fantasy League Challenge,Week_4,26.49,2,18-25,Germany,Desktop,Fan,Poster,183,Behind the Scenes
C008_82,C008,Football Fantasy League Challenge,Week_5,16.74,1,18-25,Germany,Desktop,Fan,Cap,397,Football Fantasy League Challenge
C008_83,C008,Football Fantasy League Challenge,Week_1,43.87,4,<18,USA,Tablet,Super Fan,None,0,Football Fantasy League Challenge
C008_83,C008,Football Fantasy League Challenge,Week_2,37.45,3,<18,USA,Tablet,Fan,Keychain,114,Contest Replay
C008_83,C008,Football Fantasy League Challenge,Week_3,36.58,3,<18,USA,Tablet,Fan,Poster,174,Football Fantasy League Challenge
C008_83,C008,Football Fantasy League Challenge,Week_4,15.76,1,<18,USA,Tablet,Fan,Keychain,101,Football Fantasy League Challenge
C008_83,C008,Football Fantasy League Challenge,Week_5,9.08,1,<18,USA,Tablet,Fan,None,0,Football Fantasy League Challenge
C008_84,C008,Football Fantasy League Challenge,Week_1,110,11,36-45,India,Tablet,Ultra Fan,None,0,Player Interview
C008_84,C008,Football Fantasy League Challenge,Week_2,110,11,36-45,India,Tablet,Ultra Fan,Poster,277,Match Highlights
C008_84,C008,Football Fantasy League Challenge,Week_3,51.13,5,36-45,India,Tablet,Super Fan,Cap,467,Live Commentary
C008_84,C008,Football Fantasy League Challenge,Week_4,37.6,3,36-45,India,Tablet,Fan,Keychain,162,Football Fantasy League Challenge
C008_85,C008,Football Fantasy League Challenge,Week_1,55.92,5,<18,Germany,Mobile,Super Fan,Cap,343,Football Fantasy League Challenge
